screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
KanganaTeam,2019-12-27T06:11:27Z,"RT @republic: Kangana Ranaut's Mother Is 'perfect Human', Rangoli's Post For Her Will Leave You Inspired

https://t.co/QsbfWF17Q9",,republic,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1210443052348821504
KanganaTeam,2019-12-27T06:11:09Z,"RT @SheThePeople: The trailer of @Ashwinyiyer #Panga, which stars #KanganaRanaut Ranaut in the lead role is out. The trailer raises some important questions. Do mothers have no right to dream? Is there an age limit for women to make a professional comeback? @KanganaTeam 
https://t.co/IUFW86znYm",,SheThePeople,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1210442977308479488
KanganaTeam,2019-12-26T05:24:26Z,"Trailer of #KanganaRanaut starrer #Panga gets spectacular response from the audience, beats all to become the most viewed and loved  trailer of 2019!The queen is all set for a spectacular start for 2020 ! https://t.co/bKP5cWBHqW",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1210068835002277888
KanganaTeam,2019-12-26T04:08:52Z,"Holiday vibes for #KanganaRanaut as she rings in Christmas and year end holidays with family and friends in Manali!
#MerryChristmas https://t.co/GdwMPDtBa2",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1210049817918881792
KanganaTeam,2019-12-25T15:36:02Z,"RT @TV9Bharatvarsh: कंगना ने सलमान, ऋतिक और वरुण को पीछे छोड़ा, ‘पन्‍गा’ के ट्रेलर ने तोड़े रिकॉर्ड. #Panga #KanganaRanaut #PangaTrailer 
https://t.co/1lolUUrerO",,TV9Bharatvarsh,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,hi,1209860361404305408
KanganaTeam,2019-12-25T15:35:43Z,"RT @FuhSePhantom: Rani's mind - Single bells, Single bells, Single all the way! 💃🙈 #MerryChristmas #Queen #KanganaRanaut https://t.co/C59e71ofs7",,FuhSePhantom,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209860278755573760
KanganaTeam,2019-12-25T15:34:44Z,"RT @Spotboye: Kangana’s latest released #Panga’s trailer crossed 44M views within 24 hours &amp; manages to beat #AkshayKumar's Housefull 4 too!

#Bollywood | #KanganaRanaut | #PangaTrailer | @akshaykumar | #Housefull4 | @Riteishd | @kritisanon 

https://t.co/bofqiEDswg",,Spotboye,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209860033111982081
KanganaTeam,2019-12-25T15:33:35Z,"RT @Zee_Hindustan: कंगना रनाउत की मोस्ट अवेटेड फिल्म 'पंगा' का ट्रेलर देखा क्या ?
#KanganaRanaut
https://t.co/SBWZG0VEeM",,Zee_Hindustan,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,hi,1209859741976907776
KanganaTeam,2019-12-25T08:48:10Z,"Thank you for making #Panga the most viewed trailer of 2019!❤ Grateful for the love.
Coming to theatres near you on 24th Jan, 2020.
@foxstarhindi @Ashwinyiyer @jassiegill @RichaChadha @Neenagupta001 @YagyaBhasin #NikhilMehrotra @ShankarEhsanLoy @Javedakhtarjadu @saregamaglobal https://t.co/iNupc0rLZm",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209757716673003520
KanganaTeam,2019-12-25T05:52:07Z,"Hamari family se aapki family ko bahut bada thank you. Jo sapne dekhte hain woh #Panga lete hain!
@foxstarhindi @Ashwinyiyer @jassiegill @RichaChadha @Neenagupta001 @YagyaBhasin #NikhilMehrotra @ShankarEhsanLoy @Javedakhtarjadu @saregamaglobal https://t.co/cd84CAt4F7",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,ht,1209713413275844614
KanganaTeam,2019-12-25T05:48:19Z,"#KanganaRanaut wishes all of us a #MerryChristmas 
There is no better time for friends and family to come together such as Christmas. May the true meaning of this season fill our hearts, and that is, to appreciate the love given to us by not taking it for granted. https://t.co/aOpolNY4vS",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209712457452675074
KanganaTeam,2019-12-25T04:27:46Z,Christmas is a season of enjoying the simple things that make life beautiful. May you have great memories that will permanently touch your heart. We wish you all so much joy during this season and all through to the New Year..#MerryChristmas https://t.co/sNtlLQ3eWD,,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209692184464637954
KanganaTeam,2019-12-24T15:34:26Z,"RT @TheStatesmanLtd: Kangana Ranaut’s sister to Manish Sisodia : Don’t twist statements.

https://t.co/RxjfT1lM3g",,TheStatesmanLtd,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209497570420109312
KanganaTeam,2019-12-24T15:34:02Z,"RT @IndiaCinepolis: Kabaddi se ye aurat nikal sakti hai lekin kabaddi iss aurat se kaise niklegi? Agar aap #Panga lene ka shauk rakhte ho to ready ho jao. 
Watch the trailer now : https://t.co/H2S9JRAuxh
#Cinepolis #CinepolisIndia 
#KanganaRanaut @RichaChadha",,IndiaCinepolis,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,hi,1209497467466723328
KanganaTeam,2019-12-24T15:30:45Z,"RT @MissKyra12: #KanganaRanaut exudes royal vibes in these drapes!

https://t.co/mrj8xHQSM1",,MissKyra12,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209496640756834304
KanganaTeam,2019-12-24T15:27:43Z,"RT @bollywood_life: EXCLUSIVE: 'I can't wait to work with Kangana Ranaut', reveals Panipat actor Sahil Salathia 
 #ArjunKapoor #KanganaRanaut #Panipat #SahilSalathia 
 https://t.co/YenIOS9t58",,bollywood_life,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209495880178339840
KanganaTeam,2019-12-24T15:26:48Z,"RT @PiyushGoyalOffc: रेलवे अब प्रचार-प्रसार का सशक्त माध्यम बन रहा है। बीते वर्षो में रेल, प्रचार के उपलब्ध साधनों में सर्वाधिक सरल और प्रभावी माध्यम बनके उभरा है।

इसी साधन का लाभ अब बॉलीवुड भी ले रहा है। हाल ही में हिंदी अदाकारा कंगना रनौत ने रेलवे के माध्यम से अपनी नई फिल्म 'पंगा' का प्रमोशन किया https://t.co/GJbk5vtr3H",,PiyushGoyalOffc,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,hi,1209495649533644800
KanganaTeam,2019-12-24T12:22:38Z,"RT @sidkannan: The #PangaTrailer actually left me with goosebumps! Surely going to watch this film with my daughter #AdhiraKannan to inspire them!
https://t.co/mGGo7bBMzM

#SidK @foxstarhindi @kanganateam @RichaChadha @Neenagupta001 @YagyaBhasin @ShankarEhsanLoy @Javedakhtarjadu @saregamaglobal https://t.co/UskzkzC6Vo",,sidkannan,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209449302130446338
KanganaTeam,2019-12-24T11:32:29Z,"RT @ShaaileshRSingh: So refreshing and full of life , congratulations to team #Panga @Ashwinyiyer @foxstarhindi @jassiegill @RichaChadha #KanganaRanaut https://t.co/GuUqJ9OpUU",,ShaaileshRSingh,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209436681322946560
KanganaTeam,2019-12-24T11:32:12Z,RT @MeerraChopra: 3 women that i totally look up to ⁦@Ashwinyiyer⁩ ⁦@RichaChadha⁩ #KanganaRanaut coming together in a film #Panga. I can only imagine what a dhamaka movie it will be. Waiting waiting..  https://t.co/wPYrmiuDto,,MeerraChopra,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209436608920870914
KanganaTeam,2019-12-24T11:31:03Z,RT @ektarkapoor: Panga Le liyaaaa! Waaaah !!! Such pride this trailer brings !!! Kangana Ashwini richaaaa neenaji u all make me want to watch d film TODAY ! @Ashwinyiyer @KanganaTeam @RichaChadha @foxstarhindi https://t.co/Z0vl1EsuZj,,ektarkapoor,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209436318649876481
KanganaTeam,2019-12-24T11:30:55Z,"RT @sri50: #Panga Lovely and heartwarming women oriented sports Trailer #Kangana @Ashwinyiyer @KanganaTeam @RichaChadha  @foxstarhindi . Release Jan 24, Republic Day weekend https://t.co/CBM8MClj0N via @YouTube",,sri50,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209436285896515584
KanganaTeam,2019-12-24T11:01:32Z,"When duty calls. Jaya at the iconic Chhatrapati Shivaji Maharaj Terminus. #Panga releases on 24th January, 2020. Watch #PangaTrailer now https://t.co/7xEdwBTG1y

#KanganaRanaut https://t.co/bftWsokMRO",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209428893515386880
KanganaTeam,2019-12-24T07:22:26Z,"RT @glamsham: Panga Dialogues: Kangana Ranaut's powerful Dialogues on women empowerment

@KanganaTeam @RichaChadha @foxstarhindi @Ashwinyiyer @Neenagupta001 @YagyaBhasin @ShankarEhsanLoy @Javedakhtarjadu @saregamaglobal

#glamsham #Panga #KanganaRanaut #Dialogues

https://t.co/Jm9KUYbocz",,glamsham,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209373752682778624
KanganaTeam,2019-12-24T07:20:00Z,"RT @HarshdeepKaur: This is so amazing and heart warming !! Can’t wait to watch the movie @Ashwinyiyer ❤️❤️
All the best to the whole team @jassiegill #KanganaRanaut @ShankarEhsanLoy
#PangaTrailer https://t.co/uGzoshrbU7",,HarshdeepKaur,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209373142646448129
KanganaTeam,2019-12-24T05:46:27Z,"RT @ETPanache: It's not correct for the people to instigate violence in the name of #democracy: #KanganaRanaut on #CAAProtests.

#CAA #NRC https://t.co/DP04SsadBK",,ETPanache,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209349599816646656
KanganaTeam,2019-12-24T05:45:19Z,RT @FeminaIndia: Keep calm and slay like a queen 👑👸 #KanganaRanaut https://t.co/OBMIPWxwfZ,,FeminaIndia,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209349314578771968
KanganaTeam,2019-12-24T05:42:14Z,"RT @etimes: #KanganaRanaut reacts on the ongoing #CAA_NRCProtests in the country

#Panga

https://t.co/41wKpqP6z9",,etimes,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209348536069869568
KanganaTeam,2019-12-24T04:41:39Z,"RT @Aparna__Das: A strong woman builds her own world, that's what #PangaTrailer implies.... #Panga is going to inspire many women to follow their dream..

#KanganaRanaut as Jaya Nigam in theatres on 24.01.2020 https://t.co/MC3MQsYlNw",,Aparna__Das,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209333289237958657
KanganaTeam,2019-12-24T04:41:02Z,"For everyone waiting for their hidden hope to shine again. It's time for #Panga 
Watch #PangaTrailer now on @hotstartweets https://t.co/s44w1qiUjw",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209333133687943168
KanganaTeam,2019-12-24T03:49:04Z,RT @juniorbachchan: Wonderful!!! All the best to the team. #LePanga #PangaTrailer https://t.co/yEnwLUOkVN,,juniorbachchan,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209320057370603520
KanganaTeam,2019-12-24T03:47:56Z,"#KanganaRanaut on girl power, most memorable pangas and need to be alert at all times in the film industry.
#PangaTrailer
@MumbaiMirror https://t.co/slION4wqhw",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209319774603268096
KanganaTeam,2019-12-24T03:46:01Z,"RT @masseysahib: Saw #PangaTrailer and I couldn’t stop myself from sharing my feelings. 

Tugged something so deep inside my heart that I just couldn’t stop wiping the tears off my eyes even minutes after watching it. 

STUNNING!!! 

@foxstarhindi A HUGEEE CONGRATULATIONS!!! 

And KANGANA is ❤️",,masseysahib,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209319291960475648
KanganaTeam,2019-12-23T18:10:49Z,"RT @ANI: Kangana Ranaut on #CitizenshipAct: When you protest, the first thing that's imp is that you don't turn violent. In our population, only 3-4% ppl pay tax, others are actually dependent on them. So, who gives you the right to burn buses, trains &amp; to create ruckus in the country? https://t.co/NOUgiHGWhT",,ANI,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209174534957469696
KanganaTeam,2019-12-23T18:01:57Z,RT @pinkvilla: #Panga: #KanganaRanaut reveals she had to learn Kabaddi for the @Ashwinyiyer directorial; Read On - https://t.co/nDLan3vsEm #AshwinyIyerTiwari,,pinkvilla,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209172302933442561
KanganaTeam,2019-12-23T17:39:06Z,"RT @imbhandarkar: Brilliant, inspiring so looking forward to see the film. Congratulations @Ashwinyiyer #KanganaRanaut and team #Panga  👍👌 https://t.co/GcTM9pv3of",,imbhandarkar,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209166552576249856
KanganaTeam,2019-12-23T15:55:40Z,"RT @filmfare: #KanganaRanaut and @jassiegill arrive for the trailer launch of #Panga. 

https://t.co/ixAv9lvU75",,filmfare,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209140523212197888
KanganaTeam,2019-12-23T15:55:12Z,"RT @ipopdiaries: Some fun moments of Team #Panga from the trailer launch event today 😍♥️ How many hearts for them ? 
#PangaTrailer #PangaStories 

#KanganaRanaut @KanganaTeam @Ashwinyiyer @foxstarhindi @jassiegill @RichaChadha @Neenagupta001 @YagyaBhasin #NikhilMehrotra @ShankarEhsanLoy https://t.co/AarzqIa9xb",,ipopdiaries,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209140405251563522
KanganaTeam,2019-12-23T13:53:11Z,"RT @girishjohar: Emotional.Inspirational.Heart Touching.Rollercoaster ride to rediscovering self🌟👏🏼💕🌈💥👍🏼💫💕 #Panga #KanganaRanaut @jassiegill @RichaChadha @Neenagupta001  @YagyaBhasin 
Release on 24.01.2020 #PangaTrailer 👉🏼
https://t.co/SQ6NdsOVpE
@Ashwinyiyer
#NikhilMehrotra @foxstarhindi",,girishjohar,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209109700928774145
KanganaTeam,2019-12-23T13:52:57Z,"RT @taran_adarsh: #PangaTrailer is sooo good... #Panga stars #KanganaRanaut, #JassieGill, #RichaChadha and #NeenaGupta...Directed by Ashwiny Iyer Tiwari... Produced by Fox Star Studios... 24 Jan 2020 release... Link: https://t.co/4oDZprAkc6",,taran_adarsh,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209109641311014913
KanganaTeam,2019-12-23T13:12:12Z,"RT @ieEntertainment: #KanganaRanaut starrer #Panga promises a good time at the theatres  @KanganaTeam @Ashwinyiyer @RichaChadha
https://t.co/xLNwHkwnTR",,ieEntertainment,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209099387093184512
KanganaTeam,2019-12-23T13:12:08Z,"RT @dna: 'Panga' trailer: Kangana Ranaut as Jaya makes proud comeback as national-level kabaddi player in this inspirational film https://t.co/czpKYulq7h
.
.
.
#Panga #PangaTrailer #KanganaRanaut #AshwinyIyerTiwari",,dna,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209099368629882880
KanganaTeam,2019-12-23T12:48:23Z,"#Panga ki kahaani aap sab se judi hai.
Watch #PangaTrailer kyonki jo sapne dekhte hain woh #Panga lete hain https://t.co/7xEdwCbhq8
@foxstarhindi @Ashwinyiyer @jassiegill @RichaChadha @Neenagupta001 @YagyaBhasin#NikhilMehrotra @ShankarEhsanLoy @Javedakhtarjadu @saregamaglobal",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,hi,1209093393747456001
KanganaTeam,2019-12-23T12:28:02Z,"Queen has thrown her Hat in the ring.
#KanganaRanaut is no Panga when it comes to exuding royalty. 
#PangaTrailer is moments away. https://t.co/SDv51oVPXa",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209088271445352453
KanganaTeam,2019-12-23T11:28:15Z,"RT @Central_Railway: Ms. Kangana Ranaut working at booking counter at #CSMT #StarChamber booking office for promotion of her upcoming movie #Panga today.
@IRCTCofficial @KanganaTeam https://t.co/W2tePOl0BJ",,Central_Railway,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209073227546398720
KanganaTeam,2019-12-23T10:24:06Z,"RT @filmfare: Ahead of #Panga trailer release, #KanganaRanaut turns ticket seller at CST station in Mumbai.

https://t.co/WHix3S05r6",,filmfare,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209057083393478656
KanganaTeam,2019-12-23T10:24:03Z,"RT @Bollyhungama: Here’s why #KanganaRanaut was issuing tickets at a Mumbai railway station

https://t.co/IL017rl0Qn",,Bollyhungama,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209057072316387328
KanganaTeam,2019-12-23T07:16:42Z,"Kangana Ranaut at the iconic Mumbai CST for the launch of #Panga trailer. Stay tuned for more updates
#PangaTrailer 
#PangaTrailerToday https://t.co/DbTqMIpn9b",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209009921099845632
KanganaTeam,2019-12-23T07:15:45Z,"Ahead of #PangaTrailer Launch , #KanganaRanaut  gives a teaser to her character #JayaNigam and distributes Tickets at the iconic Chatrapati Shivaji Terminus, Mumbai (VT)

#Panga Trailer Out today!! https://t.co/6yXV9AKbs1",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1209009682406232064
KanganaTeam,2019-12-23T05:43:06Z,"Counting hours for #PangaTrailer. We are sure #KanganaRanaut has nailed it once again, #JayaNigam is ready to meet you all today..
Stay tuned for all #PangaStories
#Panga https://t.co/kaRSJVnGsV",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1208986365506936832
KanganaTeam,2019-12-23T05:26:49Z,"RT @boxofficeindia: Ahead of the trailer launch of #Panga, #KanganaRanaut to visit VT station to issue tickets to passengers. She plays a railway employee in the film.

@Ashwinyiyer @kanganateam @jassiegill @RichaChadha @Neenagupta001 @YagyaBhasin @foxstarhindi @ShankarEhsanLoy @Javedakhtarjadu https://t.co/2pEtQXusxQ",,boxofficeindia,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1208982269936799744
KanganaTeam,2019-12-23T04:58:56Z,"RT @bollywood_life: Panga diaries: Kangana Ranaut and company gear up for the trailer with a beautiful teaser 
 #AshwinyIyerTiwari #JassieGill #KanganaRanaut #NeenaGupta #Panga 
 https://t.co/0SJPFdYngi",,bollywood_life,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1208975251352109056
KanganaTeam,2019-12-23T04:55:07Z,"Hours to go for #Panga trailer!
#KanganaRanaut  @Ashwinyiyer @foxstarhindi @RichaChadha @Neenagupta001 @TripathiiPankaj @Javedakhtarjadu https://t.co/2VhLMLY78T",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1208974290776809473
KanganaTeam,2019-12-23T04:52:12Z,"RT @MumbaiLiveNews: #KanganaRanaut to promote her upcoming film #Panga at Mumbai's VT station today at 12pm, where she will issue the tickets to passengers. In the film, she plays a railways employee who issues tickets and hence will be seen recreating that scene as a precursor to trailer. https://t.co/Fcp9YYTtvI",,MumbaiLiveNews,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1208973559852224513
KanganaTeam,2019-12-23T04:51:12Z,"Won't #KanganaRanaut be apt to play Ma Anand Sheela?!
We totally agree!
Via @htTweets https://t.co/lTWi3p58AG",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1208973308101677056
KanganaTeam,2019-12-22T09:24:58Z,"Jo sapne dekhte hain woh #Panga lete hain. Inki kahaani hum se judi hui hai. Trailer out tomorrow.
@foxstarhindi @Ashwinyiyer @jassiegill @RichaChadha @Neenagupta001 @YagyaBhasin #NikhilMehrotra @ShankarEhsanLoy @Javedakhtarjadu @saregamaglobal https://t.co/h0I7eSmlxF",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,hi,1208679812295876608
KanganaTeam,2019-12-21T16:21:15Z,RT @FeminaIndia: Preach! #KanganaRanaut https://t.co/vItjLt5qCc,,FeminaIndia,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1208422187620679680
KanganaTeam,2019-12-21T12:04:03Z,"RT @taran_adarsh: #PangaTrailer drops on 23 Dec 2019... #Panga stars #KanganaRanaut, #JassieGill, #RichaChadha and #NeenaGupta...Directed by Ashwiny Iyer Tiwari... Produced by Fox Star Studios... 24 Jan 2020 release. https://t.co/bZhHoqKTYG",,taran_adarsh,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1208357458793492480
KanganaTeam,2019-12-21T10:53:59Z,"Jo sapne dekhte hain woh #Panga lete hain. Jaya aur Meenu; inki dosti ki kahaani hum sab se
judi hai. Trailer out on 23rd Dec 2019 #Pangastories
@foxstarhindi @Ashwinyiyer @jassiegill @RichaChadha @Neenagupta001 @YagyaBhasin
@ShankarEhsanLoy @Javedakhtarjadu @saregamaglobal https://t.co/ks92CW4O1Y",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,hi,1208339828095324161
KanganaTeam,2019-12-21T05:44:22Z,RT @ursniresh: #KanganaRanaut Fans get ready for #Panga https://t.co/V6sLSp0TeA,,ursniresh,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1208261908870025216
KanganaTeam,2019-12-21T05:43:17Z,"Jo sapne dekhte hain woh #Panga lete hain. Inki family ki kahani hum sab se judi hai. Trailer
out on 23rd Dec 2019 #Pangastories
@foxstarhindi @Ashwinyiyer @jassiegill @RichaChadha @Neenagupta001 @YagyaBhasin
#NikhilMehrotra @ShankarEhsanLoy @Javedakhtarjadu @saregamaglobal https://t.co/wa7XrESo7i",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,ht,1208261636898705408
KanganaTeam,2019-12-21T05:01:24Z,"Calling out Forbes India for their misleading report and a list devoid of Facts. 
It's a surprise that despite having questionable sources, false data and a rigged list, Forbes India doles out these fake lists everywhere. Where is journalism ethics? Where is the proof of data? https://t.co/OcJlfU4e8k",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1208251098231975937
KanganaTeam,2019-12-20T14:28:39Z,"When #KanganaRanaut loves someone, she will take care of them all their life: @Ashwinyiyer speaks to @MumbaiMirror on working with #Kangana in #Panga
#Pangastories https://t.co/BgIweuVrVm",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1208031461665841159
KanganaTeam,2019-12-20T13:35:03Z,"RT @etimes: Best friends on and off sets, @Ashwinyiyer talks about #KanganaRanaut in the upcoming film #Panga

https://t.co/1kePilQkdd",,etimes,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1208017973056823296
KanganaTeam,2019-12-20T13:34:44Z,"RT @PeepingMoon: #KanganaRanaut द्वारा की गयी मस्ती को गंभीरता से लेकर बुरी फंसी डायरेक्टर #AshwinyIyerTiwari, जानिए #Panga की सेट पर हुआ यह पूरा किस्सा 

@Ashwinyiyer @jassiegill @RichaChadha @Neenagupta001 @foxstarhindi #panga #Pangastories https://t.co/OqznG4ImpB",,PeepingMoon,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,hi,1208017895671894016
